40672,The White Virgin,en,Fenn| George Manville,Fenn| George Manville
40673,The Tiger Lily,en,Fenn| George Manville,Fenn| George Manville
40674,Sawn Off: A Tale of a Family Tree,en,Fenn| George Manville,Fenn| George Manville
40702,Gretchen: A Novel,en,Holmes| Mary Jane,Holmes| Mary Jane
40733,Frühling,de,"Schlaf, Johannes","Schlaf, Johannes"
40771,Ingeborg,de,"Kellermann, Bernhard","Kellermann, Bernhard"
40787,Bilder aus den Südvogesen,de,"Edschmid, Kasimir","Edschmid, Kasimir"
40789,Winter. Tage.,de,"Edschmid, Kasimir","Edschmid, Kasimir"
40790,Lolo,de,"Edschmid, Kasimir","Edschmid, Kasimir"
40821,Fighting Byng: A Novel of Mystery- Intrigue and Adventure,en,Stone| A.,Stone| A.
40829,Devil's Dice,en,"Le Queux, William","Le Queux, William"
40831,The Wiles of the Wicked,en,"Le Queux, William","Le Queux, William"
40833,The Temptress,en,"Le Queux, William","Le Queux, William"
40835,The Pauper of Park Lane,en,"Le Queux, William","Le Queux, William"
40836,The Mysterious Three,en,"Le Queux, William","Le Queux, William"
40844,The Diva's Ruby,en,"Crawford, F. Marion (Francis Marion)","Crawford, F. Marion (Francis Marion)"
40848,"The Gully of Bluemansdyke, and Other stories",en,"Doyle, Arthur Conan","Doyle, Arthur Conan"
40926,Meg- of Valencia,en,Jarrell| Myra Williams,Jarrell| Myra Williams
40939,Under Cover,en,"Kirkpatrick, William Arber-Brown","Kirkpatrick, William Arber-Brown"
40996,In White Raiment,en,"Le Queux, William","Le Queux, William"
40997,As We Forgive Them,en,"Le Queux, William","Le Queux, William"
40998,The Day of Temptation,en,Queux| William Le,Queux| William Le
40999,Stolen Souls,en,Queux| William Le,Queux| William Le
41002,If Sinners Entice Thee,en,"Le Queux, William","Le Queux, William"
41003,The Eye of Istar: A Romance of the Land of No Return,en,"Le Queux, William","Le Queux, William"
41004,An Eye for an Eye,en,"Le Queux, William","Le Queux, William"
41020,"Clara Vaughan, Volume 1 (of 3)",en,"Blackmore, R. D. (Richard Doddridge)","Blackmore, R. D. (Richard Doddridge)"
41021,"Clara Vaughan, Volume 2 (of 3)",en,"Blackmore, R. D. (Richard Doddridge)","Blackmore, R. D. (Richard Doddridge)"
41022,"Clara Vaughan, Volume 3 (of 3)",en,"Blackmore, R. D. (Richard Doddridge)","Blackmore, R. D. (Richard Doddridge)"
41025,"Josh Billings on Ice, and Other Things",en,"Billings, Josh","Billings, Josh"
41089,The Sign of the Stranger,en,Queux| William Le,Queux| William Le
41092,Whatsoever a Man Soweth,en,"Le Queux, William","Le Queux, William"
41093,Her Royal Highness: A Romance of the Chancelleries of Europe,en,"Le Queux, William","Le Queux, William"
41122,Rayton: A Backwoods Mystery,en,Roberts| Theodore Goodridge,Roberts| Theodore Goodridge
41132,"The Bomb-Makers
Being Some Curious Records Concerning the Craft and Cunning of Theodore Drost, an Enemy Alien in London, Together with Certain Revelations Regarding His Daughter Ella",en,"Le Queux, William","Le Queux, William"
41137,Dead Man's Love,en,"Gallon, Tom","Gallon, Tom"
41170,Great Ghost Stories,en,"French, Joseph Lewis","French, Joseph Lewis"
41185,The Voice from the Void: The Great Wireless Mystery,en,"Le Queux, William","Le Queux, William"
41191,Jenifer's Prayer,en,Crane| Oliver,Crane| Oliver
41199,The Great God Gold,en,"Le Queux, William","Le Queux, William"
41212,The Eve of All-Hallows- Adelaide of Tyrconnel- v. 1 of 3,en,Hartstonge| Matthew Weld,Hartstonge| Matthew Weld
41247,Ten Thousand a-Year. Volume 3.,en,Warren| Samuel,Warren| Samuel
41284,The Arm-Chair at the Inn,en,Smith| Francis Hopkinson,Smith| Francis Hopkinson
41305,Geschichten,de,"Kuzmin, M. A. (Mikhail Alekseevich)","Kuzmin, M. A. (Mikhail Alekseevich)"
41313,My Danish Sweetheart: A Novel. Volume 1 of 3,en,Russell| William Clark,Russell| William Clark
41314,My Danish Sweetheart: A Novel. Volume 2 of 3,en,Russell| William Clark,Russell| William Clark
41315,My Danish Sweetheart: A Novel. Volume 3 of 3,en,Russell| William Clark,Russell| William Clark
41318,Aïssé,de,"Schickele, René","Schickele, René"
41320,Severins Gang in die Finsternis: Ein Prager Gespensterroman,de,"Leppin, Paul","Leppin, Paul"
41329,Mrs. Dorriman: A Novel. Volume 1 of 3,en,Chetwynd| Mrs. Henry Wayland,Chetwynd| Mrs. Henry Wayland
41330,Mrs. Dorriman: A Novel. Volume 2 of 3,en,Chetwynd| Mrs. Henry Wayland,Chetwynd| Mrs. Henry Wayland
41331,Mrs. Dorriman: A Novel. Volume 3 of 3,en,Chetwynd| Mrs. Henry Wayland,Chetwynd| Mrs. Henry Wayland
41332,Ten Thousand a-Year. Volume 2.,en,Warren| Samuel,Warren| Samuel
41339,Mount Royal: A Novel. Volume 1 of 3,en,Braddon| M. E.,Braddon| M. E.
41340,Mount Royal: A Novel. Volume 2 of 3,en,Braddon| M. E.,Braddon| M. E.
41341,Mount Royal: A Novel. Volume 3 of 3,en,Braddon| M. E.,Braddon| M. E.
41374,Mohawks: A Novel. Volume 1 of 3,en,Braddon| M. E.,Braddon| M. E.
41375,Mohawks: A Novel. Volume 2 of 3,en,Braddon| M. E.,Braddon| M. E.
41376,Mohawks: A Novel. Volume 3 of 3,en,Braddon| M. E.,Braddon| M. E.
41382,Claus Störtebecker,de,"Engel, Georg","Engel, Georg"
41434,The Launch Boys' Cruise in the Deerfoot,en,"Ellis, Edward Sylvester","Ellis, Edward Sylvester"
41453,The Mysterious Mr. Miller,en,"Le Queux, William","Le Queux, William"
41454,The Lost Million,en,"Le Queux, William","Le Queux, William"
41456,Guilty Bonds,en,"Le Queux, William","Le Queux, William"
41458,The Gay Triangle: The Romance of the First Air Adventurers,en,"Le Queux, William","Le Queux, William"
41459,The Broken Thread,en,Queux| William Le,Queux| William Le
41461,The Bond of Black,en,"Le Queux, William","Le Queux, William"
41483,The Yazoo Mystery: A Novel,en,Craddock| Irving,Craddock| Irving
41490,The Decadent: Being the Gospel of Inaction - Wherein Are Set Forth in Romance Form Certain Reflections Touching the Curious Characteristics of These Ultimate Years- and the Divers Causes Thereof,en,Cram| Ralph Adams,Cram| Ralph Adams
41525,The House Opposite: A Mystery,en,Kent| Elizabeth,Kent| Elizabeth
41542,Rose Clark,en,Fern| Fanny,Fern| Fanny
41564,Mabel: A Novel. Vol. 1 (of 3),en,Newby| Mrs. C. J.,Newby| Mrs. C. J.
41585,Amerikanische Wald- und Strombilder. Zweiter Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
41619,The Haunting of Low Fennel,en,"Rohmer, Sax","Rohmer, Sax"
41660,A Fortnight of Folly,en,Conway| Hugh| Thompson| Maurice,Conway| Hugh| Thompson| Maurice
41672,A Changed Heart: A Novel,en,Fleming| May Agnes,Fleming| May Agnes
41721,The Crimson Flash,en,"Snell, Roy J. (Roy Judson)","Snell, Roy J. (Roy Judson)"
41724,Meta: Eine Erzählung,de,"Sternheim, Carl","Sternheim, Carl"
41764,Albrecht,en,Bates| Arlo,Bates| Arlo
41790,Quintus Oakes: A Detective Story,en,Jackson| Charles Ross,Jackson| Charles Ross
41794,The Last Miracle,en,Shiel| M. P.,Shiel| M. P.
41803,Joan of the Sword Hand,en,"Crockett, S. R. (Samuel Rutherford)","Crockett, S. R. (Samuel Rutherford)"
41817,John Marvel- Assistant,en,Page| Thomas Nelson,Page| Thomas Nelson
41827,"Dick Merriwell Abroad; Or, The Ban of the Terrible Ten",en,"Standish, Burt L.","Standish, Burt L."
41837,"The Secret Mark
An Adventure Story for Girls",en,"Snell, Roy J. (Roy Judson)","Snell, Roy J. (Roy Judson)"
41844,The Golden Bough,en,Gibbs| George,Gibbs| George
41859,The Terms of Surrender,en,Tracy| Louis,Tracy| Louis
41863,Ragna,en,Costantini| Anna Miller,Costantini| Anna Miller
41866,"Dick Merriwell's Trap; Or, The Chap Who Bungled",en,"Standish, Burt L.","Standish, Burt L."
41879,"Dick Merriwell's Pranks; Or, Lively Times in the Orient",en,"Standish, Burt L.","Standish, Burt L."
41882,Der Tor: Roman,de,"Kellermann, Bernhard","Kellermann, Bernhard"
41904,Busekow: Eine Novelle,de,"Sternheim, Carl","Sternheim, Carl"
41931,"Sklaven der Liebe, und andere Novellen",de,"Hamsun, Knut","Hamsun, Knut"
41932,A Fair Mystery: The Story of a Coquette,en,Brame| Charlotte M.,Brame| Charlotte M.
41963,The Debatable Land: A Novel,en,Colton| Arthur,Colton| Arthur
42010,The Barrel Mystery,en,Flynn| William J.,Flynn| William J.
42056,The Red Window,en,"Hume, Fergus","Hume, Fergus"
42095,The Eve of All-Hallows- Adelaide of Tyrconnel- v. 2 of 3,en,Hartstonge| Matthew Weld,Hartstonge| Matthew Weld
42115,The Trail-Hunter: A Tale of the Far West,en,Aimard| Gustave,Aimard| Gustave
42117,The Pirates of the Prairies: Adventures in the American Desert,en,Aimard| Gustave,Aimard| Gustave
42133,"Bobs, a Girl Detective",en,"North, Grace May","North, Grace May"
42145,The World Before Them: A Novel. Volume 2 (of 3),en,Moodie| Susanna,Moodie| Susanna
42165,The World Before Them: A Novel. Volume 1 (of 3),en,Moodie| Susanna,Moodie| Susanna
42174,The World Before Them: A Novel. Volume 3 (of 3),en,Moodie| Susanna,Moodie| Susanna
42276,In Greek Waters: A Story of the Grecian War of Independence,en,"Henty, G. A. (George Alfred)","Henty, G. A. (George Alfred)"
42311,Eine Stunde hinter Mitternacht,de,"Hesse, Hermann","Hesse, Hermann"
42320,The Shadow of a Sin,en,Brame| Charlotte M.,Brame| Charlotte M.
42337,Die erste Stunde nach dem Tode: Eine Gespenstergeschichte,de,"Brod, Max","Brod, Max"
42339,Das Meer: Roman,de,"Kellermann, Bernhard","Kellermann, Bernhard"
42366,The Cozy Lion: As Told by Queen Crosspatch,en,"Burnett, Frances Hodgson","Burnett, Frances Hodgson"
42395,The Circle: A Comedy in Three Acts,en,"Maugham, W. Somerset (William Somerset)","Maugham, W. Somerset (William Somerset)"
42400,Mr. Punch's Book of Love: Being the Humours of Courtship and Matrimony,en,"Leech, John","Leech, John"
42423,Justin Wingate- Ranchman,en,Whitson| John Harvey,Whitson| John Harvey
42462,Barbara Rebell,en,Lowndes| Marie Belloc,Lowndes| Marie Belloc
42491,Lady Eureka- The Mystery: A Prophecy of the Future. Volume 1,en,Williams| Robert Folkestone,Williams| Robert Folkestone
42492,Lady Eureka- The Mystery: A Prophecy of the Future. Volume 2,en,Williams| Robert Folkestone,Williams| Robert Folkestone
42493,Lady Eureka- The Mystery: A Prophecy of the Future. Volume 3,en,Williams| Robert Folkestone,Williams| Robert Folkestone
42496,Miracle Gold: A Novel (Vol. 2 of 3),en,Dowling| Richard,Dowling| Richard
42498,Miracle Gold: A Novel (Vol. 1 of 3),en,Dowling| Richard,Dowling| Richard
42499,Miracle Gold: A Novel (Vol. 3 of 3),en,Dowling| Richard,Dowling| Richard
42519,Blackthorn Farm,en,Applin| Arthur,Applin| Arthur
42533,Narcissus,en,Scott| Evelyn,Scott| Evelyn
42534,The Narrow House,en,Scott| Evelyn,Scott| Evelyn
42536,Yonder,en,Young| E. H.,Young| E. H.
42542,Lost Diaries,en,"Baring, Maurice","Baring, Maurice"
42574,Uncle Wiggily in Wonderland,en,"Garis, Howard Roger","Garis, Howard Roger"
42581,The Deacon: An Original Comedy Drama in Five Acts,en,Dale| Horace C.,Dale| Horace C.
42617,Die Liebesbriefe der Marquise,de,"Braun, Lily","Braun, Lily"
42651,Henriette Goldschmidt: Ihr Leben und ihr Schaffen,de,"Prüfer, Johannes","Prüfer, Johannes"
42710,Bizarre,en,"Mackall, Lawton","Mackall, Lawton"
42714,The Luminous Face,en,Wells| Carolyn,Wells| Carolyn
42750,Tempest-Driven: A Romance (Vol. 1 of 3),en,Dowling| Richard,Dowling| Richard
42751,Tempest-Driven: A Romance (Vol. 2 of 3),en,Dowling| Richard,Dowling| Richard
42752,Tempest-Driven: A Romance (Vol. 3 of 3),en,Dowling| Richard,Dowling| Richard
42763,Swords Reluctant,en,Pemberton| Max,Pemberton| Max
42772,It Pays to Smile,en,Putnam| Nina Wilcox,Putnam| Nina Wilcox
42807,The Mystery of the Clasped Hands: A Novel,en,Boothby| Guy,Boothby| Guy
42900,Gänsemütterchens Märchen,de,"Doré, Gustave","Doré, Gustave"
42905,Great Porter Square: A Mystery. v. 1,en,Farjeon| B. L.,Farjeon| B. L.
42906,Great Porter Square: A Mystery. v. 2,en,Farjeon| B. L.,Farjeon| B. L.
42907,Great Porter Square: A Mystery. v. 3,en,Farjeon| B. L.,Farjeon| B. L.
42926,The Last of Their Race,en,Swan| Annie S.,Swan| Annie S.
43011,Roy Blakeley's Silver Fox Patrol,en,"Fitzhugh, Percy Keese","Fitzhugh, Percy Keese"
43037,Guy Kenmore's Wife- and The Rose and the Lily,en,Miller| Mrs. Alex. McVeigh,Miller| Mrs. Alex. McVeigh
43063,A Case in Camera,en,"Onions, Oliver","Onions, Oliver"
43067,In the Hands of the Cave-Dwellers,en,"Henty, G. A. (George Alfred)","Henty, G. A. (George Alfred)"
43080,Devota,en,Evans| Augusta J.,Evans| Augusta J.
43082,Stromboli and the Guns,en,"Gribble, Francis Henry","Gribble, Francis Henry"
43126,The Children of the Castle,en,"Crane, Walter","Crane, Walter"
43162,Hugh Crichton's Romance,en,Coleridge| Christabel R.,Coleridge| Christabel R.
43190,Blade-O'-Grass. Golden Grain. and Bread and Cheese and Kisses.,en,Farjeon| B. L.,Farjeon| B. L.
43326,"Joe Miller's Jests, with Copious Additions",en,"Bellew, Frank","Bellew, Frank"
43333,Der 9. November: Roman,de,"Kellermann, Bernhard","Kellermann, Bernhard"
43339,Die Heiligen,de,"Kellermann, Bernhard","Kellermann, Bernhard"
43355,"Mr. Punch's Book of Sport
The Humour of Cricket, Football, Tennis, Polo, Croquet, Hockey, Racing, &c",en,"Hammerton, John Alexander, Sir","Hammerton, John Alexander, Sir"
43397,The Comic English Grammar: A New and Facetious Introduction to the English Tongue,en,"Leech, John","Leech, John"
43438,Erotika Biblion,de,"Hansmann, Paul","Hansmann, Paul"
43449,Mrs. Severn: A Novel- Vol. 1 (of 3),en,Carter| Mary Elizabeth,Carter| Mary Elizabeth
43469,"A Counterfeit Presentment; and, The Parlour Car",en,"Howells, William Dean","Howells, William Dean"
43489,The Gypsy Queen's Vow,en,Fleming| May Agnes,Fleming| May Agnes
43492,The Five Knots,en,"White, Fred M. (Fred Merrick)","White, Fred M. (Fred Merrick)"
43498,Flora Adair- Love Works Wonders. Vol. 1 (of 2),en,Donelan| A. M.,Donelan| A. M.
43499,Flora Adair- Love Works Wonders. Vol. 2 (of 2),en,Donelan| A. M.,Donelan| A. M.
43570,Der jüngste Tag: Ein groteskes Spiel,de,"Matthias, Leo","Matthias, Leo"
43601,"Freaks of Fanaticism, and Other Strange Events",en,"Baring-Gould, S. (Sabine)","Baring-Gould, S. (Sabine)"
43674,The Cardinal Moth,en,"White, Fred M. (Fred Merrick)","White, Fred M. (Fred Merrick)"
43716,The Adventurers,en,Aimard| Gustave,Aimard| Gustave
43743,Munster Village,en,Hamilton| Lady Mary,Hamilton| Lady Mary
43773,Shifting Sands,en,"Bassett, Sara Ware","Bassett, Sara Ware"
43793,Lena Graham,en,"Scannell, Edith","Scannell, Edith"
43913,Aus dem Matrosenleben,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
43914,Das höllische Automobil: Novellen,de,"Bierbaum, Otto Julius","Bierbaum, Otto Julius"
43925,The Prairie Flower: A Tale of the Indian Border,en,Aimard| Gustave,Aimard| Gustave
43933,Visionen: Skizzen und Erzählungen,de,"Panizza, Oskar","Panizza, Oskar"
43971,One Man's View,en,"Granville-Barker, Harley","Granville-Barker, Harley"
43987,Die drei Sprünge des Wang-lun: Chinesischer Roman,de,"Döblin, Alfred","Döblin, Alfred"
44018,First Love: A Novel. Vol. 1 of 3,en,Loudon| Mrs.,Loudon| Mrs.
44049,"Die Hessen und die andern deutschen Hilfstruppen im Kriege gross-britanniens gegen Amerika, 1776-1783",de,"Lowell, Edward J. (Edward Jackson)","Lowell, Edward J. (Edward Jackson)"
44136,"Auszug aus der Alten, Mittleren und Neueren Geschichte",de,"Ploetz, Carl","Ploetz, Carl"
44197,"Die Schädigung der Rasse
durch soziales und wirtschaftliches Aufsteigen bewiesen an den Berliner Juden",de,"Theilhaber, Felix A. (Felix Aaron)","Theilhaber, Felix A. (Felix Aaron)"
44238,Das Bildnis des Dorian Gray,de,"Wilde, Oscar","Wilde, Oscar"
44239,"Unter Palmen und Buchen. Erster Band.
Unter Buchen. Gesammelte Erzählungen.",de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
44245,Historic Oddities and Strange Events,en,"Baring-Gould, S. (Sabine)","Baring-Gould, S. (Sabine)"
44246,Chitra: Ein Spiel in einem Aufzug,de,"Tagore, Rabindranath","Tagore, Rabindranath"
44250,Der König der dunklen Kammer,de,"Lachmann, Hedwig","Lachmann, Hedwig"
44264,The Eve of All-Hallows- Adelaide of Tyrconnel- v. 3 of 3,en,Hartstonge| Matthew Weld,Hartstonge| Matthew Weld
44324,The Flying Death,en,"Adams, Samuel Hopkins","Adams, Samuel Hopkins"
44326,Wanted: A Husband. A Novel,en,Adams| Samuel Hopkins,Adams| Samuel Hopkins
44366,"Das Abendmahl im Zusammenhang mit dem Leben Jesu und der Geschichte des Urchristentums
Erstes Heft. Das Abendmahlsproblem auf Grund der wissenschaftlichen Forschung des 19. Jahrhunderts und der historischen Berichte.",de,"Schweitzer, Albert","Schweitzer, Albert"
44375,The Bee Hunters: A Tale of Adventure,en,Aimard| Gustave,Aimard| Gustave
44386,Das Liebeskonzil: Eine Himmels-Tragödie in fünf Aufzügen,de,"Panizza, Oskar","Panizza, Oskar"
44421,The Rebel Chief: A Tale of Guerilla Life,en,Aimard| Gustave,Aimard| Gustave
44454,The Smuggler Chief: A Novel,en,Aimard| Gustave,Aimard| Gustave
44489,Der Tunnel: Roman,de,"Kellermann, Bernhard","Kellermann, Bernhard"
44537,Das Leben Tolstois,de,"Herzog, Wilhelm","Herzog, Wilhelm"
44581,The Stoneground Ghost Tales - Compiled from the recollections of the reverend Roland Batchel- the vicar of the parish.,en,Swain| E. G.,Swain| E. G.
44610,Kobolz: Grotesken,de,"Reimann, Hans","Reimann, Hans"
44633,Held to Answer: A Novel,en,MacFarlane| Peter Clark,MacFarlane| Peter Clark
44639,Der Junker von Denow; Ein Geheimnis; Ein Besuch; Auf dem Altenteil: Erzählungen,de,"Raabe, Wilhelm","Raabe, Wilhelm"
44643,The Funny Bone: Short Stories and Amusing Anecdotes for a Dull Hour,en,"Kieffer, Henry Martyn","Kieffer, Henry Martyn"
44796,The Prodigal Village: A Christmas Tale,en,Bacheller| Irving,Bacheller| Irving
44803,Little Golden's Daughter- The Dream of a Life Time,en,Miller| Mrs. Alex. McVeigh,Miller| Mrs. Alex. McVeigh
44819,Kathleen's Diamonds- She Loved a Handsome Actor,en,Miller| Mrs. Alex. McVeigh,Miller| Mrs. Alex. McVeigh
44828,Wild Margaret,en,Garvice| Charles,Garvice| Charles
44830,Die neuesten Geschichtslügen,de,"Kanner, Heinrich","Kanner, Heinrich"
44872,The Man Who Fell Through the Earth,en,Wells| Carolyn,Wells| Carolyn
44878,A Man's World,en,Edwards| Albert,Edwards| Albert
44904,Mrs. Caudle's Curtain Lectures,en,"Leech, John","Leech, John"
44956,"Anna Karenina, 1. Band",de,"Tolstoy, Leo, graf","Tolstoy, Leo, graf"
44957,"Anna Karenina, 2. Band",de,"Tolstoy, Leo, graf","Tolstoy, Leo, graf"
44984,The Mystery Girl,en,Wells| Carolyn,Wells| Carolyn
45009,Gabriel Schillings Flucht: Drama,de,"Hauptmann, Gerhart","Hauptmann, Gerhart"
45038,Perlycross: A Tale of the Western Hills,en,"Blackmore, R. D. (Richard Doddridge)","Blackmore, R. D. (Richard Doddridge)"
45042,A Mock Idyl,en,Ross| Percy,Ross| Percy
45047,The Red River Half-Breed: A Tale of the Wild North-West,en,Aimard| Gustave,Aimard| Gustave
45091,Frühlings Erwachen: Eine Kindertragödie,de,"Wedekind, Frank","Wedekind, Frank"
45104,Farewell,en,Stacpoole| William Henry,Stacpoole| William Henry
45352,Fräulein Doktor: Roman,de,"Lehne, Fr.","Lehne, Fr."
45365,"Josh Billings, Hiz Sayings",en,"Billings, Josh","Billings, Josh"
45401,The Guide of the Desert,en,Aimard| Gustave,Aimard| Gustave
45402,The Insurgent Chief,en,Aimard| Gustave,Aimard| Gustave
45403,The Flying Horseman,en,Aimard| Gustave,Aimard| Gustave
45494,Airplane Boys in the Black Woods,en,"Craine, E. J. (Edith Janice)","Craine, E. J. (Edith Janice)"
45497,Nancy Brandon,en,"Garis, Lilian","Garis, Lilian"
45517,"The Putnam Hall Cadets; or, Good Times in School and Out",en,"Stratemeyer, Edward","Stratemeyer, Edward"
45534,"Unter Palmen und Buchen. Zweiter Band.
Unter Palmen. Gesammelte Erzählungen.",de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
45549,The Air Mystery of Isle La Motte,en,"Craine, E. J. (Edith Janice)","Craine, E. J. (Edith Janice)"
45600,Almansor: Eine Tragödie,de,"Kalser, Erwin","Kalser, Erwin"
45618,Deadwood Dick Jr. Branded- Red Rover at Powder Pocket.,en,Wheeler| Edward L.,Wheeler| Edward L.
45622,The Curved Blades,en,Wells| Carolyn,Wells| Carolyn
45635,Mnais und Ginevra,de,"Mann, Heinrich","Mann, Heinrich"
45636,Stolen Idols,en,Oppenheim| E. Phillips,Oppenheim| E. Phillips
45672,Aus der Jugendzeit; Historie von der schönen Lau,de,"Mörike, Eduard","Mörike, Eduard"
45700,Mr. Punch on the Continong,en,"Hammerton, John Alexander, Sir","Hammerton, John Alexander, Sir"
45748,Mr. Punch with Rod and Gun: The Humours of Fishing and Shooting,en,"Hammerton, John Alexander, Sir","Hammerton, John Alexander, Sir"
45760,Plays and Lyrics,en,"Rice, Cale Young","Rice, Cale Young"
45816,The House on the Moor- v. 1-3,en,Oliphant| Mrs.,Oliphant| Mrs.
45817,The House on the Moor- v. 2-3,en,Oliphant| Mrs.,Oliphant| Mrs.
45818,The House on the Moor- v. 3-3,en,Oliphant| Mrs.,Oliphant| Mrs.
45872,Pretty Geraldine- the New York Salesgirl- Wedded to Her Choice,en,Miller| Mrs. Alex. McVeigh,Miller| Mrs. Alex. McVeigh
45880,A Secret Inheritance  (Volume 1 of 3),en,"Farjeon, B. L. (Benjamin Leopold)","Farjeon, B. L. (Benjamin Leopold)"
45881,A Secret Inheritance  (Volume 2 of 3),en,"Farjeon, B. L. (Benjamin Leopold)","Farjeon, B. L. (Benjamin Leopold)"
45882,A Secret Inheritance (Volume 3 of 3),en,"Farjeon, B. L. (Benjamin Leopold)","Farjeon, B. L. (Benjamin Leopold)"
45912,The Vanishing of Betty Varian,en,Wells| Carolyn,Wells| Carolyn
45916,Inferno; Legenden,de,"Schering, Emil","Schering, Emil"
45936,Das grüne Gesicht: Ein Roman,de,"Meyrink, Gustav","Meyrink, Gustav"
45937,Polnische Geschichte,de,"Brandenburger, Clemens","Brandenburger, Clemens"
45956,Tagebuch eines bösen Buben,de,"Victor, Metta Victoria Fuller","Victor, Metta Victoria Fuller"
45964,Day and Night Stories,en,"Blackwood, Algernon","Blackwood, Algernon"
45965,Clementine,de,"Lewald, Fanny","Lewald, Fanny"
45975,The Little Lame Prince and His Travelling Cloak,en,"Craik, Dinah Maria Mulock","Craik, Dinah Maria Mulock"
45977,"Eine Mutter
Roman im Anschluß an »die Colonie«",de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46008,The Room with the Tassels,en,Wells| Carolyn,Wells| Carolyn
46053,"Der Kunstreiter, 1. Band",de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46061,"Der Kunstreiter, 2. Band",de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46062,"Der Kunstreiter, 3. Band",de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46064,The Deep Lake Mystery,en,Wells| Carolyn,Wells| Carolyn
46073,"Inselwelt. Zweiter Band. Australische Skizzen.
Gesammelte Erzählungen.",de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46086,Der lebende Leichnam: Drama in sechs Akten (zwölf Bildern),de,"Tolstoy, Leo, graf","Tolstoy, Leo, graf"
46120,Comic Arithmetic,en,"Crowquill, Alfred","Crowquill, Alfred"
46156,The Maid of Sker,en,"Blackmore, R. D. (Richard Doddridge)","Blackmore, R. D. (Richard Doddridge)"
46174,Der Findling. Zweiter Band.,de,"Verne, Jules","Verne, Jules"
46180,Der Findling. Erster Band.,de,"Verne, Jules","Verne, Jules"
46184,Frau Jenny Treibel: Roman aus der Berliner Gesellschaft,de,"Fontane, Theodor","Fontane, Theodor"
46217,The Romantic Lady,en,Arlen| Michael,Arlen| Michael
46231,Der brennende Dornbusch; Mörder: Hoffnung der Frauen,de,"Kokoschka, Oskar","Kokoschka, Oskar"
46236,"The Red Widow; or, The Death-Dealers of London",en,"Le Queux, William","Le Queux, William"
46255,Yvonne Müller,de,"Flake, Otto","Flake, Otto"
46270,Neid,de,"Wildenbruch, Ernst von","Wildenbruch, Ernst von"
46298,"Mary Broome: A Comedy, in Four Acts",en,"Monkhouse, Allan","Monkhouse, Allan"
46368,Pfarre und Schule: Eine Dorfgeschichte. Erster Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46374,"""Mr. Punch's"" Book of Arms",en,"Reed, Edward Tennyson","Reed, Edward Tennyson"
46402,Harry Blount- the Detective- The Martin Mystery Solved,en,Flanagan| T. J.,Flanagan| T. J.
46410,Pfarre und Schule: Eine Dorfgeschichte. Zweiter Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46411,Die Chronik der Sperlingsgasse,de,"Raabe, Wilhelm","Raabe, Wilhelm"
46442,Pfarre und Schule: Eine Dorfgeschichte. Dritter Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46457,White Wolf's Law: A Western Story,en,Dunning| Hal,Dunning| Hal
46465,Der Erbe: Roman. Dritter Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46504,Der Erbe: Roman. Zweiter Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46505,Alone,en,Harland| Marion,Harland| Marion
46539,Der Erbe: Roman. Erster Band.,de,"Gerstäcker, Friedrich","Gerstäcker, Friedrich"
46551,Das zerstörte Idyll: Novellen,de,"Flesch-Brunningen, Hans","Flesch-Brunningen, Hans"
46561,Keltische Knochen/Gedelöcke: Erzählungen,de,"Raabe, Wilhelm","Raabe, Wilhelm"
46566,The Crime Club,en,Holt-White| W.,Holt-White| W.
46576,"Thekla, oder die Flucht nach der Türkei.
Epilog zum Staatsgefängniß. Nebst zwei andern Novellen.",de,"Schrader, August","Schrader, August"
46580,Geschichte des Prinzen Biribinker,de,"Schüddekopf, Carl","Schüddekopf, Carl"
46623,At War with Society- Tales of the Outcasts,en,M'Levy| James,M'Levy| James
46817,"Die Schlüssel des Himmelreichs; oder, Sankt Peters Wanderung auf Erden",de,"Strindberg, August","Strindberg, August"
46845,Zwei Erzählungen,de,"Baum, Oskar","Baum, Oskar"
46882,Der Besuch im Carcer.,de,"Eckstein, Ernst","Eckstein, Ernst"
46899,Dithyramben,de,"Goll, Yvan","Goll, Yvan"
46908,Gott betet,de,"Lichnowsky, Mechtild","Lichnowsky, Mechtild"
46912,Der Schwierige: Lustspiel in drei Akten,de,"Hofmannsthal, Hugo von","Hofmannsthal, Hugo von"
46919,Die Höhe des Gefühls: Ein Akt,de,"Brod, Max","Brod, Max"
46940,Stille Kämpfer: Roman,de,"Siebe, Josephine","Siebe, Josephine"
