bookId-chunkNo,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
pg39667-5,0.0097,0.1748,0.1707,0.0231,0.0078,0.0384,0.0246,0.0703,0.0562,0.0049,0.0009,0.0015,0.0003,0.1022,-0.0252,0.0093,0.6066,0.08199999999999999,0.3115,0.3368,0.2125,0.0122,0.185,46.86600000000001,0.96011734,-0.24632739,-0.17510644,-9.48e-05,0.035503894,-0.26522735,0.14972535,-0.18660688,0.19687788,0.14144744,1.76157713281946,0.704426129426129,0.56826258267976,1.95390364577481,1.0908212356831999,1.11084200394016,0.461359618568207,2.34880765110827,1.23138138205139,1.14824383923793,0.685323556412698,1.5844848981224702,1.12258955675147,0.9756781553953969,0.614346040493117,2.63795257153552,0.5351472633282871
pg39667-2,0.0109,0.4129,0.2083,0.0209,0.0055,0.0397,0.0233,0.0663,0.0741,0.0028,0.0018,0.0002,0.0004,0.0944,-0.0459,0.0097,0.5246,0.0328,0.4426,0.3906,0.7619,0.0122,0.185,46.86600000000001,0.96011734,-0.24632739,-0.17510644,-9.48e-05,0.035503894,-0.26522735,0.14972535,-0.18660688,0.19687788,0.14144744,1.76157713281946,0.704426129426129,0.56826258267976,1.95390364577481,1.0908212356831999,1.11084200394016,0.461359618568207,2.34880765110827,1.23138138205139,1.14824383923793,0.685323556412698,1.5844848981224702,1.12258955675147,0.9756781553953969,0.614346040493117,2.63795257153552,0.5351472633282871
pg39667-1,0.0122,0.3054,0.1707,0.0282,0.0052,0.0356,0.0244,0.0642,0.0701,0.0042,0.0007,0.0007,0.0005,0.0942,-0.0423,0.0104,0.5246,0.0656,0.4098,0.3839,0.2992,0.0122,0.185,46.86600000000001,0.96011734,-0.24632739,-0.17510644,-9.48e-05,0.035503894,-0.26522735,0.14972535,-0.18660688,0.19687788,0.14144744,1.76157713281946,0.704426129426129,0.56826258267976,1.95390364577481,1.0908212356831999,1.11084200394016,0.461359618568207,2.34880765110827,1.23138138205139,1.14824383923793,0.685323556412698,1.5844848981224702,1.12258955675147,0.9756781553953969,0.614346040493117,2.63795257153552,0.5351472633282871
pg44610-1,0.0493,0.1369,0.1676,0.0684,0.013999999999999999,0.0178,0.0344,0.0607,0.0663,0.0083,0.0018,0.0161,0.0097,0.1212,-0.0534,0.0146,0.4731,0.1075,0.4194,0.7016,0.5866,0.0865,-0.0718,42.417,0.47623098,0.28188968,0.03501169999999999,0.061422307,-0.1434239,-0.04576579,-0.18169196,0.15234697,-0.06417116,-0.020036755,0.798645711972104,0.959447790915776,1.51033274666799,0.8993600390008509,2.39139874238781,0.9517736298059052,0.3867715227684,2.1022698164811597,1.58822686028568,0.8741487270899041,0.583247090600032,0.864720791191379,1.66157127186539,0.839121662651075,0.904555411908353,2.68440818440818,0.38081400729672
pg52486-1,0.0511,0.1594,0.2615,0.0822,0.0195,0.0233,0.0397,0.0759,0.0449,0.0074,0.002,0.0062,0.0077,0.1313,-0.0286,0.0149,0.5079,0.2222,0.2698,0.737,0.4749,0.2078,-0.0758,39.717,0.5604439,0.14766893,-0.14949624,0.13128737,-0.09626226,-0.14526513,-0.13891071,0.17826031,0.10311475,0.11341957,0.535659926070885,1.21232876712329,0.6052946292672321,0.4460752337464671,2.5192433137638597,1.2760382691889498,0.661991737334203,2.74336812350511,0.996788221461424,0.7705991861765279,0.8391992599508942,0.962873626816982,2.30818809005084,1.04894035803622,1.2229931067076998,1.85041815079941,0.41805441005417
pg20944-2,0.0175,0.1947,0.2319,0.0448,0.0117,0.0256,0.0397,0.076,0.022000000000000002,0.0009,0.0043,0.0125,0.0016,0.1334,0.2001,0.0177,0.3793,0.2414,0.3793,0.4898,0.4235,0.0814,-0.1729,-0.0097,0.92501736,-0.14963765,0.07610149,-0.12333813,0.051956497000000004,0.10720016,0.13918674,-0.07462789,0.11585426,-0.024321437,0.8176251810050219,1.59073808512535,0.580777288820161,0.7430471583742858,2.05154698402243,1.00062658462285,0.8152984663784699,2.4003402516514303,1.13980990845699,1.6038778278849302,0.753243313987583,0.830043776766411,2.02459667958538,1.24622720138542,0.640039831071474,1.76216146086182,0.5554933919018861
pg20944-1,0.0189,0.1876,0.2696,0.0438,0.0111,0.0235,0.0409,0.0694,0.0215,0.0006,0.0027,0.0131,0.0014,0.1267,0.1349,0.024,0.4483,0.1034,0.4483,0.5193,0.5858,0.0814,-0.1729,-0.0097,0.92501736,-0.14963765,0.07610149,-0.12333813,0.051956497000000004,0.10720016,0.13918674,-0.07462789,0.11585426,-0.024321437,0.8176251810050219,1.59073808512535,0.580777288820161,0.7430471583742858,2.05154698402243,1.00062658462285,0.8152984663784699,2.4003402516514303,1.13980990845699,1.6038778278849302,0.753243313987583,0.830043776766411,2.02459667958538,1.24622720138542,0.640039831071474,1.76216146086182,0.5554933919018861
pg20944-4,0.018000000000000002,0.1899,0.1725,0.0514,0.0154,0.031,0.0406,0.0741,0.0211,0.0007,0.0026,0.0181,0.0023,0.136,0.2108,0.0206,0.2414,0.2759,0.4828,0.4866,0.4577,0.0814,-0.1729,-0.0097,0.92501736,-0.14963765,0.07610149,-0.12333813,0.051956497000000004,0.10720016,0.13918674,-0.07462789,0.11585426,-0.024321437,0.8176251810050219,1.59073808512535,0.580777288820161,0.7430471583742858,2.05154698402243,1.00062658462285,0.8152984663784699,2.4003402516514303,1.13980990845699,1.6038778278849302,0.753243313987583,0.830043776766411,2.02459667958538,1.24622720138542,0.640039831071474,1.76216146086182,0.5554933919018861
pg20944-3,0.0161,0.1802,0.2565,0.0454,0.0162,0.028999999999999998,0.0414,0.0766,0.0181,0.0004,0.0044,0.0138,0.0024,0.1366,0.2832,0.0208,0.2759,0.2759,0.4483,0.4406,0.5422,0.0814,-0.1729,-0.0097,0.92501736,-0.14963765,0.07610149,-0.12333813,0.051956497000000004,0.10720016,0.13918674,-0.07462789,0.11585426,-0.024321437,0.8176251810050219,1.59073808512535,0.580777288820161,0.7430471583742858,2.05154698402243,1.00062658462285,0.8152984663784699,2.4003402516514303,1.13980990845699,1.6038778278849302,0.753243313987583,0.830043776766411,2.02459667958538,1.24622720138542,0.640039831071474,1.76216146086182,0.5554933919018861
pg8392-1,0.0237,0.12300000000000001,0.1651,0.0697,0.0132,0.0157,0.0393,0.0619,0.0568,0.0151,0.0044,0.0,0.0172,0.1206,-0.2524,0.0222,0.5645,0.2903,0.1452,0.8583,0.4995,0.0811,-0.2251,-0.9476,1.0249671999999999,-0.044813633,0.07408125,-0.000888406,-0.14238462,-0.08274121,-0.07647302,-0.011669355,0.06760533,0.073912345,0.841991341991342,1.19511440940012,0.6320346320346322,0.937229437229438,2.34013605442177,0.8930117501546079,0.461038961038961,2.69944341372913,0.442743764172336,1.56419147745678,0.4858276643990929,0.546728215095562,3.46466118915098,0.8713961775186271,0.383632240775098,2.24081927143152,0.4172363077350609
pg31145-8,0.0197,0.1999,0.2881,0.0993,0.0172,0.0198,0.0357,0.0845,0.0428,0.0013,0.0044,0.0,0.0049,0.1259,-0.1132,0.0095,0.3659,0.122,0.5122,0.6771,0.6386,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg31145-7,0.0164,0.1701,0.4433,0.0708,0.0174,0.0242,0.0406,0.0828,0.0396,0.001,0.0044,0.0,0.0016,0.1288,-0.0466,0.0045,0.1463,0.2683,0.5854,0.6095,0.3467,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg31145-6,0.0197,0.3214,0.2219,0.0766,0.0158,0.0217,0.0397,0.0828,0.0414,0.0012,0.0026,0.0,0.0046,0.1263,-0.0962,0.0066,0.3415,0.2439,0.4146,0.6504,0.8118,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg31145-5,0.0161,0.1609,0.3132,0.0783,0.0143,0.024,0.0427,0.0806,0.0385,0.0009,0.0041,0.0,0.0038,0.1283,-0.0723,0.0065,0.3171,0.0976,0.5854,0.6249,0.2146,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg31145-4,0.0221,0.1542,0.4373,0.0723,0.0146,0.0233,0.0409,0.0809,0.0395,0.0014,0.0051,0.0,0.005,0.1283,-0.0714,0.0049,0.2683,0.2927,0.439,0.625,0.1451,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg31145-3,0.0213,0.1804,0.3753,0.0702,0.0124,0.023,0.0504,0.0779,0.0388,0.0012,0.0061,0.0,0.0023,0.1356,-0.0359,0.0079,0.3902,0.2195,0.3902,0.6375,0.1659,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg31145-2,0.0172,0.1135,0.4133,0.0771,0.0163,0.0177,0.0398,0.0827,0.0381,0.002,0.0043,0.0002,0.0044,0.129,-0.0628,0.0128,0.3415,0.1707,0.4878,0.6456,0.5348,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg31145-1,0.0221,0.0432,0.523,0.064,0.01,0.0221,0.0453,0.0782,0.0368,0.001,0.0062,0.0002,0.0044,0.1309,-0.0466,0.0068,0.1707,0.1463,0.6829,0.6413,0.6412,0.344,-0.1654,-1.4476,1.3216838,-0.41771114,0.06280072,-0.01466345,0.1649364,-0.06786635,0.123201445,0.15033422,0.15607955,-0.25014678,0.8173718123521279,1.37224865576244,0.480984064054929,1.0053995763641401,2.19584820800372,1.27194144984499,0.617079781548285,2.23912645206937,1.0590869671094,1.38608857427013,0.490049074780245,0.9585165692211859,1.66444898854323,1.18168495118051,0.644901468698801,2.61522340619651,0.5873356585440771
pg26686-2,0.0179,0.2286,0.1746,0.0507,0.0123,0.0227,0.0478,0.0833,0.0467,0.004,0.0025,0.0006,0.0023,0.1382,-0.1473,0.0246,0.4655,0.069,0.4655,0.7020000000000001,0.5556,0.1309,-0.1542,-0.2934,1.2426004,-0.12689717,-0.033547577,0.03268281,-0.041362755,-0.027505716,-0.023238402000000002,-0.07175249,0.062379225999999996,-0.039653100000000004,1.12741143289272,1.64037529612396,0.5032226389178259,0.854705380774899,2.33303913852042,0.7931675424990929,0.64959854465202,2.09848002561906,1.17052176034212,1.07456000420072,1.00471418136089,1.05546981295484,2.6039009227632,0.980195453249345,0.397636129672058,1.71300173545682,0.5085032994376371
