bookId,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
pg44386,0.0187350878084159,0.0727601036091789,0.0711822519208903,0.102130515699722,0.0332547599587599,0.056668131133915,0.04759136679277609,0.129719693397258,0.0200627071003222,0.0946606308457878,0.0065964379633216795,0.642339995024989,0.0623801688094089,0.0509257446148934,0.0626212406772411,0.0137480968449936,0.0130133140657801,0.209449221379422,0.465937967101079,0.0194665780914663,0.0326225356260603,0.106415231868032,0.0757643965785286,0.135151334626878,0.0189929688114449,0.00720485842153363,0.243399876957085,0.177674217613276,0.0700228988454784,0.147577015326979,0.118481246214743,0.160741344123776,0.0523392796042195,0.0,0.03893315618293271,0.0341814532786475,0.013301903983504,0.128660640340648,0.03767560334840671,0.063483289631746,0.01294222762198,0.00656036582132865,0.103966948015682,0.0252547988595095,0.0253239584152599,0.00629645901487945,0.00654240995052744,0.0194133414329701,0.0803026673411595,0.108217207306649,0.0929104847711343
pg26694,0.0197267647479581,0.0069646734105296,0.00681363979246042,0.040326165216004094,0.0210089912520695,0.0198892207501517,0.0357931791770776,0.234147352755671,0.211246569657101,0.0142387376081528,0.0555647803554966,0.220700432926369,0.13136409368611,0.04021599180261071,0.0329679395073422,0.0506653164577254,0.157574480547332,0.214049346163791,0.364635713752782,0.0751555710909045,0.192356060308045,0.0140059941680463,0.0930705093744814,0.108422934938534,0.0533287887682598,0.113793339463368,0.10389867804675,0.283843676106641,0.301619938519581,0.0,0.154106202774359,0.0147173591360435,0.0826645169524832,0.0793238872472619,0.0819878957355322,0.215944380234494,0.0490209795881622,0.36770658041087506,0.0396698308324737,0.0935809805599708,0.0136272795849208,0.1174294728267,0.0218940156143517,0.126309977008225,0.0799931831523897,0.205521947751568,0.048220968222281904,0.149900075434129,0.117073676377836,0.0134053306008702,0.026087567804201
pg47341,0.04069538599063009,0.0351632829033848,0.0454977575450091,0.296641514892235,0.0615892151933258,0.0442697770458844,0.0886075701345035,0.0688536666631433,0.0733964997993873,0.194794969726881,0.132349541603756,0.0997164725982843,0.0404119726644176,0.129903681560585,0.141749878806964,0.192144204081769,0.162906295775905,0.181700188290109,0.416783754627107,0.13352934076648,0.120836618235526,0.0969459868783832,0.0454737018803218,0.0673221498644753,0.127023641641454,0.0704250889356386,0.0349709492855005,0.114519649201214,0.0993381094286824,0.115690516044213,0.21632482661925,0.1210453834731,0.0897542119229423,0.0284219344910645,0.141318552311191,0.160608373355877,0.220124417265035,0.369824922191075,0.102296239305892,0.0413685327008453,0.114299244564291,0.0180001090935028,0.115292980836721,0.0508872378184553,0.0857680999117508,0.12849032849903,0.0258043359278459,0.123176855792586,0.042371487177319,0.0600395166876652,0.118964829619858
pg39667,0.0170403631930866,0.00451216529749039,0.0176572638565699,0.0065314736435962105,0.0249534661672012,0.0300662177349176,0.0695674002712716,0.0358170589682709,0.0228098621102029,0.0138371608965423,0.0359984537542993,0.0,0.0401890128971778,0.0303969366410128,0.0256305128134036,0.0422026258823692,0.0399470582146708,0.0504272699342461,0.0408041526402453,0.0708227394922931,0.0845640332162532,0.0408329446372384,0.00430693482733247,0.0395119015350984,0.0345498339769301,0.0442336052659023,0.0695560171502846,0.0459730668527893,0.0390817756813021,0.007190764479612809,0.0332799840614304,0.0,0.0290091823384322,0.00770867067703435,0.0154924742639391,0.0396391033750258,0.00907398769716409,0.0606008608514041,0.0128503393833934,0.142908394645422,0.0286930537669262,0.0111879996325066,0.0165484170753085,0.0129208044819974,0.0107968231177907,0.861182379407283,0.379350845964113,0.0176572638565699,0.0568859171849008,0.0282257268809404,0.179575371885831
pg44610,0.0127114159884761,0.0,0.0,0.0779554074623972,0.0,0.102528787410202,0.249093328558271,0.176024900607022,0.163346178090026,0.055050441124176,0.0805601351499005,0.06881305140522,0.0423238088487401,0.142527786105815,0.152954538199664,0.349793752970962,0.185415230159462,0.125388956020498,0.307586362230607,0.118869469452641,0.053121111597518,0.189527093267199,0.102809527435781,0.130996742842536,0.18040936975698,0.0146650958037756,0.18745892373643,0.199528919052887,0.12957071464165,0.0,0.17023207446309,0.184927954182833,0.106533744979973,0.0,0.0924540317964988,0.0556595849873139,0.121838845671771,0.0872939020856379,0.0511244219056491,0.25843353746019,0.0790295923470238,0.040059798950409,0.197511107960787,0.205619054871562,0.0773183013244201,0.0897126889839271,0.0266334362449933,0.144887585969544,0.100585657489727,0.0518282858566601,0.126076144792483
pg52486,0.0312240121327206,0.0330715730403775,0.0161771968895554,0.215423731270515,0.0415669400261604,0.0236108636393625,0.0849814965991368,0.208470505967021,0.0167183152895147,0.19438530585429,0.23086694245684,0.0422576751857152,0.0866359762879076,0.0477411513754716,0.485296986798295,0.0945147325544105,0.065064206866588,0.061600474528449,0.377773818229801,0.113550914121209,0.073398038969232,0.15795437209941,0.0394591898598809,0.0402221504233908,0.0870479450291661,0.0360229835700228,0.0164453402539875,0.0765809326802189,0.0477411513754716,0.105408324839488,0.0871153989196357,0.305746885260699,0.008177715382019859,0.0094166860967893,0.0973293549610362,0.162356005479205,0.241088252151731,0.199110424968569,0.0706391903042485,0.0238053688800515,0.137506173561221,0.0984019128628862,0.0952995739166983,0.047351027831857,0.0791344954810601,0.0236108636393625,0.0,0.0404429922238885,0.0694901686556737,0.135266595563836,0.116133887391537
pg20944,0.0604591171349109,0.102458484824306,0.0281915448198179,0.0710658091729362,0.0933639329547774,0.112770480789709,0.220496788028599,0.0717621080190038,0.0971151219859974,0.0589130070982101,0.0957917405080536,0.0752777312921573,0.0603912290912682,0.0831971581937215,0.142467844271023,0.209628566116561,0.0724407734765782,0.116295193968661,0.21944525991511,0.0973704960701979,0.101063658409815,0.0901444869908196,0.0733487119073888,0.0716516518776279,0.0796787065643508,0.0767265126386286,0.267482419860383,0.180906251977843,0.0862785344231185,0.0306153525276162,0.0573517851886148,0.0541273879193823,0.0886733492296003,0.229742706322914,0.0439737724187991,0.542702340284715,0.11911950066644,0.278773568621594,0.036474348120427,0.0706780544988813,0.0720450589839791,0.0984435073421718,0.0436158876770271,0.0305619632947453,0.171615675677063,0.170679646600641,0.0696719172518288,0.0532506957707671,0.128573776867382,0.0801157819643244,0.059965407574082
pg8392,0.0428978243182279,0.12494938003175,0.0222254125184092,0.0109616602935552,0.102793846914885,0.0540638764432202,0.140104530932702,0.159117766702765,0.149297462779491,0.0232226700208575,0.135935073159676,0.0232226700208575,0.0833187744178312,0.174907398468394,0.118291938747302,0.118046573066019,0.0335212316370151,0.158683543153938,0.173004404618305,0.211720426080999,0.123248372096278,0.0228430770921966,0.0758966766351238,0.044208098183661906,0.0434882957414779,0.0742365017363932,0.0677814222660149,0.0946912217446747,0.0655902744256479,0.530998019469233,0.227402424087144,0.132018028079611,0.20223254888712,0.142310628927253,0.0445727212802103,0.32871486748666,0.114215385460983,0.220946184070908,0.0862660175415448,0.065411102692784,0.0666762375552276,0.0112659768402678,0.0952214564775214,0.0216847647528925,0.108720739353695,0.0865022023091524,0.0,0.0889016500736369,0.137902064475729,0.05465856202137329,0.0850950407874391
pg31145,0.0483186068587378,0.0559383886319106,0.0489034838136347,0.0666154561434926,0.0323116434177028,0.0464506406064038,0.11866245854506,0.294539783321033,0.170870894436282,0.0523144043214899,0.116318027371301,0.00608307026994069,0.0810641555826917,0.084759930280251,0.0800002762717256,0.0742122002448121,0.214249824871756,0.139663155006749,0.3308191965139,0.116756167756109,0.341626985678186,0.0442789187575927,0.0806591686821172,0.0579005272671319,0.0501228488447798,0.0687088676175118,0.0733874487437281,0.184100240240232,0.037798347287139,0.230134794936774,0.0288429713431739,0.106888296469566,0.0988845656135452,0.050155325167437,0.0957400575600093,0.298908498538968,0.183099312700316,0.122366027944106,0.0790894355169509,0.319837163289143,0.114108128898481,0.0708256840929885,0.04489707078426001,0.0136325355519071,0.24036184332383,0.132554267096323,0.0200123525646461,0.112943760236252,0.0611308984251201,0.0297805160444125,0.0334353745027085
pg26686,0.0062621246357364895,0.0994899268862769,0.110310077175665,0.0480047303543637,0.046684109817664,0.12311705575195,0.187477891467155,0.120783736098072,0.0637058203267422,0.0101699740970358,0.221585592158083,0.0474598791195006,0.04170062034161649,0.153195451703517,0.131864590827904,0.127518015232928,0.0619824515892529,0.231642546134441,0.337782691422018,0.185438732680028,0.0948643293901019,0.0733607439991862,0.0791372882759103,0.0871208374624729,0.031741601404851,0.108368718876222,0.0395782975909025,0.221164869556651,0.0159578595524497,0.140934283735082,0.167725526134032,0.136653764471385,0.0885643115934695,0.0528797173407893,0.113865888487737,0.332467721258902,0.216747652724868,0.316388632837987,0.0440751942064074,0.251445430675611,0.136265389452292,0.0624940818108069,0.0868762923783678,0.0474823729655462,0.123792245478919,0.09154857991811698,0.0459222356410583,0.0908435929681946,0.0836195096063578,0.0670230101202889,0.0745318570015585
