bookId,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
pg17141,0.03550728169732219,0.10468921077570856,0.26245801100392874,0.16693471912747834,0.12588843792484422,0.15690784005548442,0.15358277880634044,0.3861047053582949,0.2704348993041165,0.08773757329056367,0.08216013389957469,0.0828659593927771,0.10755231585219747,0.12527461037724505,0.15440381055240407,0.09410357406826914,0.17261910401746666,0.17673525881540758,0.09650238159525254,0.17147491867001294,0.2477401202822397,0.18738503377954324,0.07551776861392541,0.10958160483054084,0.0325810858412243,0.09639677553026332,0.08412762553124738,0.10775688158617742,0.14882953646579952,0.03605637805135849,0.14805913507158852,0.09860265779421364,0.008493297435700747,0.07266529145608197,0.01873296976120767,0.1133132638925914,0.05780141976511161,0.11181552622553244,0.23302405644761304,0.07973748303951314,0.08609582633114149,0.0905326422994166,0.0680988070094415,0.09785599440053533,0.10373257435314392,0.15656151294607445,0.10895207280718013,0.15471998220999084,0.12427548594062765,0.04661669346431088,0.10879941972223084
pg44803,0.0820347128942449,0.12468259889944433,0.14010701571726944,0.0860054775427628,0.05025257089808792,0.176467305409345,0.02568295172805099,0.21157263117789607,0.19217248434331693,0.11488549330127555,0.0243125283998632,0.05002146833439067,0.058958164503515924,0.09871396174777997,0.08963230652588826,0.02421459811598129,0.03887757838750544,0.12750547499955775,0.036071537992125764,0.10372269681174097,0.12137117418021882,0.3880158484865138,0.009421636380950643,0.08843724675527387,0.06792717590776229,0.14945851078006958,0.08373685735948742,0.034677478337205365,0.02001867993150407,0.058198213245015736,0.0813083633494198,0.18359279320025168,0.2715675799222643,0.0892051614862392,0.16798158695349036,0.2514843710427621,0.033826856259751674,0.13703129491554086,0.4774062043942905,0.07480198565375076,0.05667647225083911,0.12288016797096155,0.143275618033572,0.08336160880927705,0.08426398680831539,0.05399663664931312,0.03690854734020582,0.07607725673543271,0.07304460737158791,0.11258657805205093,0.08173136032437703
pg15875,0.05291463983062645,0.06669592393137079,0.08090045683808696,0.11176912945012754,0.08938765118102106,0.1101518365164149,0.20687096875862584,0.16416293763719333,0.16783771304341802,0.014048663469896496,0.06824465446082344,0.10156759793738558,0.0396113149534379,0.05407677407566314,0.05231348064349209,0.07731560953268411,0.05251803416851581,0.2160318562290163,0.10462696128698418,0.06573792694400332,0.21581838770465744,0.18845978532462296,0.1318182559489322,0.0910217449993892,0.06342848523914776,0.0921235864189334,0.09783047626005564,0.06859344105341826,0.0231791711372022,0.2414678566050805,0.04495216116649775,0.3800635032253712,0.32452014835175685,0.13431770381394278,0.08990316208716652,0.12269393157683176,0.028638486879790107,0.11093678294335714,0.3997918323223599,0.05264620982914157,0.10600862924510042,0.07178096799063104,0.10553152520786516,0.1049893839639709,0.07940545500022049,0.1083705466969374,0.0762536496517888,0.06127868777702985,0.12231088878882508,0.0843261996583209,0.11083363242930784
pg27339,0.092085539705482,0.08147510805872983,0.11916483452339376,0.13787067186325513,0.09969204211204567,0.19881048021722314,0.1954829624985823,0.10412051634245258,0.12679694921163628,0.2584446874042642,0.1131967853519086,0.1478377769133696,0.04880062626173196,0.16011964233811166,0.12214225376099735,0.07584383203496234,0.07843777592577032,0.20928790199713604,0.09771380300879792,0.06506750168230926,0.25832798677766045,0.1583281103067274,0.3575097706142427,0.09353453366831957,0.05101006032993879,0.04569855754801418,0.1011556475113006,0.11503668161192693,0.15327051246946174,0.09032175434014393,0.10845343907009836,0.06438680355120856,0.009726095675515307,0.16818326378977486,0.08759587801053516,0.2068060077948828,0.1056737810011216,0.0829924528852173,0.2610210294423864,0.11677315883664845,0.12179085408209801,0.061850616270628364,0.099807007371944,0.04494062780331922,0.14062558033411895,0.14883065175658985,0.11927900453344728,0.09445556364146013,0.1339426032079738,0.1390925942373681,0.0863913492727128
pg34770,0.10060098050162618,0.12388650911276128,0.2055832203034192,0.13922857927261093,0.20557438948286075,0.2885682681882057,0.18972797839467287,0.11616131046090225,0.10833735963919128,0.13923549190300866,0.06864638842315222,0.20264230050277168,0.08776759587735111,0.17452975302537835,0.22566307129056196,0.09451130803688383,0.10456922894487722,0.12437087987582313,0.10384495316025864,0.10572005867044566,0.27123731031690657,0.11947637801321245,0.07315543553784468,0.16755631940221574,0.054043935237174406,0.061131976587853375,0.03927985448138392,0.08513287842063487,0.09549752582579632,0.002215132684980851,0.07628135999357137,0.0,0.0,0.10663804281615534,0.028643744262688123,0.1571293966076609,0.10964629589912807,0.05699070282019486,0.32607725408841554,0.12259291733586702,0.1812058399867056,0.17191314065287325,0.15585722114186096,0.07414562844183765,0.07597421226339973,0.2407065270051891,0.12494529765541518,0.04431591954822022,0.10676022420580736,0.04887736878827045,0.0464104922509729
pg19224,0.027173331253320214,0.17190259477128414,0.058687677512786834,0.2790441782917265,0.2905769889185115,0.12906646055695384,0.0459022634833914,0.19880693147327405,0.1540101096774338,0.25579664782630795,0.058789288837623,0.17091494576264962,0.03960130835207112,0.11549846913751675,0.0687214237673445,0.11178202060945104,0.1619035886302797,0.18551253309413387,0.04757637030046927,0.11088366338579916,0.13101940287462632,0.37951595583677217,0.08828077285815279,0.16896558230217015,0.08212618405389571,0.06742546365166067,0.0273623263710022,0.052407761149850525,0.0887452161161291,0.043977218144787576,0.0770494562366053,0.0028827235041930482,0.04419882290681247,0.2876052444056417,0.056866669814618014,0.12372713565765232,0.06860272593569182,0.10506240497737228,0.11385132932746747,0.03457925615835554,0.10542109884354783,0.021414941148224318,0.17190259477128414,0.0981346324030622,0.0767392157585117,0.2506894275565621,0.08662236880464319,0.058653848727976125,0.12499732376527305,0.08355934368036769,0.0480725979888803
pg420,0.24059913658856155,0.13734623305994753,0.14535235029692498,0.12102600646678766,0.035983744860500565,0.1794011197927339,0.13792858241834294,0.1060683856212781,0.06555971797392883,0.004683383678490138,0.04322619108278145,0.15894353793327204,0.14385206200075876,0.03714757581445687,0.09676205838633592,0.043052077017216216,0.1534022460821554,0.09342907291388963,0.09676205838633592,0.03596301550018969,0.18070429394139004,0.32535193334328105,0.1212250241280856,0.14834743893828248,0.0744306363884615,0.07118089902342076,0.032613611733033926,0.0847748539478126,0.004579086518800239,0.004992112141016878,0.03392975169748889,0.02208835332885466,0.0,0.020404849558846302,0.07377450800382528,0.0918901160210795,0.07637738483343487,0.10550144422924744,0.6244062787076357,0.07473156489617587,0.04936374161070472,0.05469605229343917,0.06304417255210706,0.04967765635662761,0.06082763972624607,0.2067595490672529,0.16313863279774565,0.06809464041169012,0.018507625891427813,0.05507600240005344,0.02501126257467819
pg42533,0.03974785419950616,0.24930177159445324,0.11922991431784292,0.11979906484460855,0.0644003293857492,0.22047169704288347,0.21942367276944147,0.2972676467310835,0.2330468794610176,0.053644035586201344,0.14115204755959426,0.11325068941063618,0.02359985097146151,0.1230591825292808,0.10739575239420744,0.05839621912342779,0.04668590332497852,0.21445421207322374,0.05799370629287201,0.17592616178725853,0.3002500055271929,0.21631529149312745,0.0717405045138968,0.12443557784952433,0.1313252043275375,0.08547652146263082,0.1689915195100969,0.06601241256271617,0.05900557890588135,0.033355144807138325,0.08636342783296065,0.12650131756829153,0.2001131233454221,0.06708617632606115,0.05501445437535642,0.11765979582952625,0.06218194791769983,0.13791819997843582,0.2668023406681968,0.11024039751649542,0.07281900901748843,0.04350660490301601,0.03868475766120826,0.13794274051606836,0.13977548738787318,0.14642396951925082,0.0639934715633119,0.1169946206922319,0.11041070610973933,0.05695147470903199,0.05208763390351338
pg23797,0.051217371164174366,0.09020025764007708,0.06644194475307078,0.1039620616589092,0.07587061739883555,0.2399597873999556,0.13995624264004508,0.11241575393557723,0.10784373635126764,0.1394811289846385,0.04676977095770207,0.11151251315718833,0.06516375093703779,0.05989522049454889,0.039736418220158,0.10749550023925633,0.04453213248457248,0.18350772828776227,0.04922571212347932,0.05805497810754276,0.12523921288245735,0.25902207160520657,0.024281926707240758,0.05983217131491653,0.08381739854451081,0.0944068801500622,0.05402948220334775,0.0758491007597981,0.01387886534074422,0.1848578634543055,0.06021269538166959,0.13260257715383386,0.19906004699122795,0.028084456135139928,0.09539668170421954,0.050208950232995916,0.0532850832713969,0.09611141470043903,0.6582707005192828,0.045360830920495816,0.13246790876613304,0.07508134186537277,0.0593422747632086,0.15652057655764354,0.11578414276760625,0.11133033121143117,0.08834917321280482,0.06401072205992356,0.07621632613716424,0.07197396067539302,0.061724478240940524
pg33490,0.10230905360062607,0.08605925742950854,0.12195969015721375,0.12672528614651754,0.09164344210698463,0.0786291258930695,0.14232605118394728,0.226694261872105,0.24993808012211435,0.059175922352170875,0.04168181944046208,0.11809358440352433,0.07029049772342152,0.16082841569756362,0.09738285805909318,0.08231209478801121,0.05337298919200885,0.14123883050848007,0.05189013604608614,0.10650075412639626,0.14728382220316644,0.1580576639925418,0.0796491087608966,0.12354087478661968,0.08478324996177079,0.2473326555650776,0.048566868609225086,0.052853046245155424,0.041223894283208516,0.038634538014574164,0.17005589283019845,0.08760413003975448,0.1833916540463655,0.1847718895416428,0.1238028297343296,0.10123863641872632,0.05180050975059953,0.21227238520254835,0.5532657902769383,0.05078948297384271,0.0779656638528233,0.056871821495444785,0.06258855085782439,0.1069929060402704,0.06902942272712882,0.13343247298002214,0.05365038673545223,0.044453777559500106,0.03873128457737988,0.11018438775506008,0.048121930276568435
pg35424,0.07455869783976242,0.05497314401589295,0.15304347729800746,0.1181958837985909,0.07467735763545316,0.3109905241537162,0.02918569395226862,0.1939520715314748,0.17883303498505107,0.03887785657201739,0.03999351010918445,0.12899123122193706,0.14926867565165655,0.1835285599784085,0.0527438143318197,0.15047802055370993,0.12376023714178536,0.17162616163215946,0.09230167508068447,0.04829280682847712,0.13072491057846236,0.20817695137432696,0.0071034148528679765,0.10317099640629204,0.1960430490468925,0.1121231857417979,0.05232657947381,0.11329492250133405,0.06708010871551806,0.1584496714552039,0.17893615077087305,0.2516713506052909,0.14962322627486013,0.14835061116402573,0.06304316734186685,0.13570638510208585,0.03948953515200861,0.309103063219532,0.16070670691270866,0.17471929853241389,0.10299280752203543,0.10015690681672453,0.07036562434034296,0.09262140356903598,0.12981140841705704,0.12810270160290066,0.1571412140302653,0.07980274428982988,0.1333019143195752,0.06723510270449659,0.1443377518078073
pg18052,0.11438570636792032,0.07874302453221821,0.08399159598925034,0.1036069061614298,0.15459249567488978,0.13161153067065942,0.06283734931836975,0.12156227553587505,0.16811897323285185,0.0480071407125346,0.06218823091319905,0.15838101310395872,0.04879055958875651,0.06500087425042697,0.039801115218638425,0.04463160547049731,0.10545582093522918,0.1162470720814008,0.026232553212284414,0.11384463904043185,0.16769919656832932,0.14160903515479378,0.05652703293531006,0.1039058213464259,0.11877225713349612,0.10430043995065616,0.03745732628108893,0.085194779005301,0.039575210269276836,0.04113808919400221,0.02909680627048736,0.4893374219326383,0.4365035668534639,0.06470758004146722,0.05745845642915413,0.06666879179083307,0.032508302289476175,0.0940387108085204,0.3398010229136166,0.0682743103383139,0.08839290092464834,0.0806182440140024,0.08236339347622824,0.17246379599305092,0.08512771500670699,0.16265219839162465,0.13475073385917302,0.07481892264594316,0.054867940452904856,0.097782909525032,0.04752829071793135
pg36593,0.016843110337403346,0.12060287897102588,0.09566666539498728,0.14685509584526069,0.15087233756778026,0.2157448431234508,0.2127926178388385,0.110318789381186,0.13049551640067286,0.06941257103085972,0.11949459855543655,0.17695451485342528,0.11338128757576428,0.0784086867255249,0.08659681025757675,0.02945873197169309,0.1849848421054961,0.1769936610710648,0.07021362993857573,0.16598085397689202,0.20302757861979048,0.13652267340305602,0.1122136823833309,0.10286137429553872,0.14309720655766056,0.07761553662528474,0.03876630176075044,0.09281260736904703,0.03452871246634675,0.08696863874651249,0.08822348688882853,0.10976220307595703,0.07687705397066158,0.04362406628470366,0.10670379925513478,0.17715852832126688,0.09579288478523394,0.08229684700934907,0.4266997700642492,0.04004078530391871,0.2158691844407296,0.09836857170822767,0.06557049730463542,0.18905920482544192,0.0820103704505145,0.2370118289476669,0.2068652266288024,0.1333839739649589,0.06015396549072623,0.07160378034817468,0.08868245896177236
pg39826,0.048950497171454034,0.12143852281982535,0.05653527913473981,0.0669489307768122,0.06904691857755603,0.2995830514524722,0.2222210263882238,0.08145796558577596,0.12943280735239932,0.06217788169920978,0.07362311296092454,0.14767529843769375,0.027975868510923027,0.06799375492592535,0.04668021557099016,0.06298563557600316,0.17801891207020987,0.2307272891491777,0.08215717940494266,0.05968185282330246,0.2313927076987912,0.1210193866985215,0.10260030515857384,0.10071312663932293,0.10199772757533487,0.0657320340610755,0.07731914692339549,0.09903607889508263,0.011398725769204313,0.2185058144597192,0.043169146261748725,0.2952874809968989,0.1327008415906045,0.08465636232911766,0.09182348728736246,0.11716062885942136,0.1463227063704432,0.05138312799127767,0.3161042962564101,0.08455880794898199,0.17873632497012407,0.02363801233241586,0.07006068624220692,0.2276516998762025,0.1392674664807966,0.21768115672833954,0.1594735312312899,0.055560979519362216,0.06046826121179616,0.2151720281637852,0.03396030929985781
pg18776,0.0788016685558747,0.06604208851581438,0.11604008327880168,0.1908532852226471,0.12554822446292502,0.2058159766365618,0.1914070288465089,0.06832981842662003,0.03208503557948069,0.031019155186465537,0.06673094102916467,0.2033424011200436,0.09144853669347476,0.05789109644765687,0.07239152861635413,0.12006065877271872,0.16197408689703505,0.2125819126660604,0.0830373416481709,0.07018143513685272,0.24063594044450545,0.17833511371543806,0.16746240439200716,0.0999553773161236,0.11310605354470098,0.08038512409537568,0.061716470275504164,0.07599029698247539,0.0606567409760921,0.03070222688079966,0.034243771657624336,0.12075256434223415,0.2924627354701353,0.04290353438868414,0.07634780847279281,0.1887326931646177,0.08289391690724572,0.056421692348451735,0.4905547844735914,0.07070925540707808,0.08279844565359623,0.07331550744848102,0.08947637798916785,0.10041728231061556,0.08739633988748599,0.2061488378689537,0.1268695489965481,0.09664432948940678,0.03940083427793735,0.07816743418761538,0.05163288113771184
pg13432,0.03821127335889539,0.07205421881748389,0.08674702932930184,0.08791831223115662,0.12304757193162585,0.09259892745707587,0.17086232878415836,0.09784715302928072,0.07001178267877041,0.03626033432783452,0.061062913014824124,0.1687012069680862,0.22275022590408408,0.09023028938853304,0.07433569799364438,0.044443158004804285,0.1055726108668309,0.21126686066662045,0.07898167911824715,0.14385952089638765,0.193452141751938,0.2941710381031588,0.03503975921546711,0.12993763177738238,0.09080571909803828,0.05214771201252652,0.05290592894397687,0.1220590894387228,0.05908805096422131,0.2988980823663205,0.04670143448680409,0.12667812837560885,0.2191989168643478,0.10063988824963764,0.09043795694508742,0.07172283366225936,0.027827738628282857,0.059190414923440425,0.4560940076277274,0.10052391513615863,0.08570337330564468,0.10822145651439416,0.08135153737457858,0.20046920676803973,0.09535245083280752,0.1813094838799922,0.15226100650545196,0.0374906060786102,0.07881075130272175,0.09239034271063253,0.0798054682347381
pg502,0.060402152695290076,0.1429322131801883,0.17440336463828635,0.1480117416652122,0.12895135630007032,0.2250156628513265,0.1471074105519502,0.21835916287832755,0.1944329547342812,0.04555487451096739,0.07221153436577933,0.09626874909925444,0.08400023348982145,0.15102082569985442,0.1255696420729871,0.06960064648021566,0.10812540536011762,0.13893577733963522,0.07257694908805677,0.09780849104979213,0.201009987708344,0.20102263148844354,0.35622605980367383,0.21632936843954026,0.1062299887079528,0.10461965831198998,0.09660005982489286,0.11763652689749675,0.16409615494545945,0.017889734208648436,0.0868504756657214,0.10051533718581533,0.08806472829763443,0.10794321570064767,0.06845510685896022,0.12162205129079452,0.09890217302927932,0.08101607135022612,0.2665759636761761,0.1947694931121144,0.0930447608603653,0.009333751690012977,0.11757327213209035,0.10982053092971493,0.11764104893497873,0.19121124316315533,0.09495843887551428,0.15687255145552134,0.05329601708407948,0.04934259369477713,0.05820153654201157
pg557,0.03265849184945621,0.06462951519559831,0.10152659833647698,0.08964333688182086,0.06772990954156548,0.14984341159197856,0.058413190469377776,0.03716809399485015,0.025530802493864458,0.0903561546957825,0.011776065120860263,0.08427303978873328,0.11634372060408225,0.06683578579476172,0.07624006970656745,0.030920937358201887,0.05335399568587735,0.11933057844123655,0.04447337399549768,0.03067243543198532,0.1900098757474596,0.1340921196737396,0.05704353417216228,0.10259400816905437,0.03926934540532327,0.0734725026543205,0.023019946031175097,0.04828980267614995,0.1917710302556561,0.007047250884598183,0.007450777730812277,0.0023097499821489176,0.0,0.04907528889366194,0.0596668593242369,0.19510608615455127,0.03805419271510382,0.005396158814702194,0.814634611152153,0.09270934970287448,0.07074151195386262,0.07077873907587746,0.08370051967954535,0.07862927717884396,0.04558477357007475,0.08996948292128337,0.03470260233234339,0.08971914116388413,0.044633272194256834,0.06479128066936919,0.05135684232181226
pg2852,0.09089969215901557,0.1260675954134509,0.14724064662079506,0.1893324654832399,0.10824906455930784,0.2467146172170411,0.08806621379694632,0.1529603566582192,0.1709903100615518,0.02300230927157932,0.0513999740719596,0.14073632198471298,0.10597881296891562,0.08371202723872585,0.0663131401096858,0.15580458844598322,0.06551572908693733,0.2534734255726621,0.05084007408409243,0.0750683258529819,0.10737946344885707,0.1212243251120761,0.06430248177180478,0.14792875976911138,0.062035104713157874,0.1037531527857243,0.03432446808819272,0.0986137929632361,0.02698806799123136,0.03922979290839428,0.057770279172553965,0.14464844777470315,0.09504837725713344,0.1514403122192978,0.02491097492959735,0.14530165955690502,0.0794383223307138,0.0856102697866253,0.5159232614038852,0.13569431956971958,0.15428550468809688,0.087307397615985,0.15260814181628266,0.19962853675169792,0.09294546128818222,0.17470861089849954,0.13390768102918355,0.0535111905754993,0.08862719985504015,0.13525213046998294,0.04243636999422641
